60*15
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,004,004,004,004,004,004,004,004,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,013,000,000,000,000,000,000,000,006,006,000,001,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,001,001,001,001,001,001,001,001,000,000,006,006,000,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,002,000,000,000,000,000,000,002,000,000,006,006,000,002,000,000,005,005,005,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,002,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,002,000,000,000,004,000,000,002,000,000,000,000,000,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,002,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,002,000,000,014,002,000,000,002,002,000,000,000,000,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,000,002,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,002,000,000,002,002,000,000,002,000,000,000,000,000,002,000,000,000,000,000,000,000,005,005,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,002,000,002,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,002,000,000,000,002,000,000,002,000,000,000,000,000,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,002,000,002,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,002,004,000,000,002,000,000,002,000,000,100,000,000,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,002,000,002,000,000,000,000,000,000
000,000,000,000,000,004,004,004,000,000,002,002,002,000,002,000,000,002,001,001,001,000,000,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,000,002,000,002,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,002,000,000,000,000,000,000,000,001,002,000,000,000,000,000,000,000,000,000,000,000,000,005,000,000,000,000,000,000,000,000,000,000,000,000,002,000,002,000,002,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,101,002,000,000,000,000,000,000,000,002,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,000,013,004,004,004,013,000,000,001,000,002,000,002,000,002,000,000,000,000,010,000
001,001,001,001,001,001,001,001,001,001,001,001,001,001,002,001,001,001,001,001,001,001,002,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,002,001,001,001,001,001,001,001,001,002,000,002,000,002,000,002,000,000,000,001,001,001
002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,002,002,002,002,002,002,002,002,002,002,000,002,000,002,000,002,000,000,000,002,002,002
